route_id,stop_id_list
7299,"['22541', '21666', '28167', '22601', '22382', '35838', '22327', '21963', '21975', '21657', '22173', '22136', '22597', '22402', '22319', '22379', '21802', '21911', '21943', '21857', '21706', '21868', '20855', '21173']"
7305,"['22353', '34136', '33159', '27420', '33402', '30164', '30224', '32060', '31475', '34241', '34748', '34779', '31449', '32553', '33612', '33747', '39137', '33391', '32078', '36397']"
7306,"['36397', '30090', '30894', '39136', '28635', '31326', '25122', '34999', '26796', '27659', '34977', '30055', '32143', '32113', '30916', '34138', '30415', '34833', '22353']"
7307,"['20921', '20981', '21259', '26121', '21869', '22585', '21704', '21859', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '35837', '22383', '22600', '22461', '21667', '34790', '26093', '27797', '33925']"
7308,"['28980', '34304', '33022', '26886', '21666', '28167', '22601', '22382', '35838', '22327', '21963', '21975', '21657', '22173', '22136', '22597', '22402', '22319', '22379', '21802', '21911', '21857', '21706', '21868', '35138', '21258', '38026', '20983', '20697', '20922']"
7310,"['21172', '22068', '21869', '22585', '21704', '21859', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '35837', '22383', '22600', '22461', '21667', '34790', '26093', '27797', '28981']"
7311,"['22430', '22126', '21778', '22541', '21666', '21669', '28167', '22601', '22382', '20884', '20815', '21522', '36441']"
7314,"['21080', '20566', '20684', '21068', '21136', '21236', '20870']"
7315,"['20870', '21210', '21237', '21137', '21069', '20685', '20567', '21114', '21080']"
7316,"['34304', '33022', '26886', '21666', '28167', '22601', '22382', '20884', '20815', '21522', '36441']"
7322,"['20738', '20664', '23370', '23371', '21249', '21088', '20844', '20842', '20875', '20916', '35773', '20755', '20898', '20896', '20624']"
7323,"['20921', '20981', '21259', '26121', '21869', '22585', '21805', '21704', '21859', '21944', '21854', '21929', '21890', '22229', '22227', '22123', '22129', '35918', '35920', '25856', '25861', '22027', '22025', '24048', '21955', '22127', '33593', '30509', '33199', '34043']"
7324,"['29209', '33200', '33197', '31279', '22128', '21956', '22100', '35177', '22028', '25862', '22030', '35921', '39174', '39173', '22124', '22228', '22230', '21827', '21891', '35922', '21943', '21857', '21706', '21868', '35138', '21258', '38026', '20983', '20697', '20922']"
7327,"['36401', '35746']"
7328,['35746']
7330,"['24062', '35264', '24060', '20592', '21274', '21165', '21028', '21050', '20576', '20980', '20860', '20797', '20793', '24016']"
7331,"['20904', '21528', '20816', '36305', '22383', '22600', '22461', '21668', '21667', '22540', '21777', '22125', '22429']"
7332,"['22353', '21647', '22534', '22618', '22367', '21774', '22613', '21664', '21889', '21873', '38538', '21639', '22241', '22232', '22537', '33151', '35597', '35590', '35588', '35586', '33150', '29412', '29413', '35577', '35569', '34159', '29424', '34154', '29375', '29378', '29379', '34158', '34274', '29380', '29382', '34157', '29384', '29387', '29389', '32591', '20934', '20732', '20858', '20662', '21282', '20772']"
7334,"['20772', '21283', '23997', '23998', '20732', '20858', '21180', '20773', '20935', '25206', '35604', '35426', '35425', '27461', '35423', '35421', '27734', '27465', '35420', '35419', '35415', '34155', '35568', '27468', '29423', '29417', '35581', '35582', '30392', '29408', '29405', '29403', '29396', '30394', '28598', '26844', '33724', '33748', '22973', '29439', '38537', '24788', '24942', '29571', '27343', '30108', '27520', '27377', '26838', '29533', '27411']"
7337,"['35746', '36401']"
7338,"['20921', '20981', '21259', '26121', '21869', '22585', '21805', '21704', '21859', '36715', '21854', '21929', '21890', '21826', '22229', '22227', '22123', '22129', '35918', '35920', '25856', '22027', '24048', '21955', '22127', '21796', '22302', '22195', '21984', '21761', '22396', '21794', '22331', '21836', '30737', '22153', '22131', '22059', '22532', '22014', '21810', '39135', '38654', '31859', '23267']"
7339,"['21699', '21700', '38653', '39134', '21811', '22501', '22533', '22060', '22132', '22154', '22150', '21837', '22333', '21795', '22397', '21762', '21985', '22196', '22303', '21797', '22128', '21956', '22100', '22028', '22030', '35921', '39174', '39173', '22124', '22228', '22230', '21827', '21891', '35922', '21943', '21857', '21706', '21868', '35138', '21258', '20983', '20697', '20922']"
7342,"['35189', '23646', '35810', '21743', '21959', '35363', '23421', '21060', '20634', '20656', '21229', '20863', '22205']"
7345,"['22204', '20864', '21228', '20657', '20635', '21061', '26771', '25560', '24153', '33126', '23120', '25675']"
7347,"['36398', '36396']"
7348,"['36396', '36398']"
7351,"['21465', '29599', '28308', '33714', '30611', '32124', '32621', '33415', '31895', '32316', '34200', '28083', '34727', '24411', '28421', '26053', '26068', '35442', '33726', '31874', '28587', '30435', '27773', '34239', '21585', '21609', '30241', '32642', '33128', '31561', '28983', '32362', '33773', '32659', '33469', '34649', '25875', '32669', '33010', '33662', '32996', '32195', '32990', '34821', '33671', '34584', '28675', '35813', '26567', '27411']"
7352,"['22353', '26565', '34650', '35814', '33769', '26421', '28482', '33768', '26035', '30331', '26047', '28464', '26070', '25385', '32917', '26564', '31044', '25362', '33772', '24682', '33926', '39629', '34914', '33127', '25324', '32150', '21609', '21586', '34238', '34292', '33168', '33727', '29684', '28585', '29561', '26068', '33000', '33641', '32225', '26746', '34441', '27570', '32319', '29735', '30942', '32618', '30185', '33247', '28562', '28307', '35654', '35913']"
7362,"['20805', '20741', '20672', '22527', '21060', '20634', '20656', '21229', '20863', '22205', '22207', '22203', '22536', '21756', '22496', '33899', '21851', '23219', '24455', '21715', '21791', '34163', '27475', '33012', '31962', '28445', '32120']"
7364,"['30177', '28445', '31965', '26076', '27475', '22157', '22455', '21790', '21714', '21830', '21680', '21850', '28932', '22495', '21755', '22535', '22202', '22206', '22204', '20864', '21228', '20657', '20635', '21061', '20862', '20671', '20742', '20806', '20969', '20846', '20970', '21126', '20727', '21232', '22199']"
7366,"['33809', '27752', '34151', '32761', '32121', '32120']"
7367,"['32120', '30179', '32761', '34151', '34283', '28752']"
7368,"['20921', '20981', '20939', '21195', '20726', '21193', '21125', '21194', '22278', '22226', '22006', '22005', '22222', '21921', '33037', '22390', '21855', '22548', '26978', '21945', '21743', '21959', '21653', '21701', '21925', '24744']"
7369,"['24744', '21926', '21702', '21652', '21960', '24153', '26323', '27670', '22180', '22549', '24707', '22388', '26134', '21922', '22223', '20806', '20807', '20969', '20846', '20970', '21126', '22667', '20725', '35383', '20922']"
7375,"['35759', '36408']"
7376,"['20925', '21094', '35721', '35386', '20627', '35390', '20604', '30476', '35388', '25386', '34710', '32328', '28299', '26710', '26293']"
7377,"['33113', '31413', '34535', '24615', '26712', '39266', '27956', '30477', '20605', '21142', '20628', '21063', '21095', '20926', '21040', '20765', '21146', '20879', '20649', '21140', '20691', '21053', '21580', '20661', '20739', '20626', '21056', '21044', '35393', '35396', '21124', '20945']"
7378,"['36409', '36410']"
7379,"['36410', '36409']"
7380,"['20922', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '39009', '27854', '22643', '31172', '33453', '31579', '34203', '31858', '32574', '30900', '34416', '32381', '34690', '34479', '28176', '31859', '23267']"
7381,"['35721', '24833']"
7383,"['24833', '35721']"
7385,"['36441', '21528', '20816', '35837', '22383', '22600', '22461', '21667', '22540', '21777', '22125', '22429', '22187', '22366', '21847', '22556', '27778', '21739', '22088', '22514', '22182', '22458', '22267', '22185', '22644', '22641']"
7387,"['22640', '22643', '22183', '22266', '22457', '22181', '22513', '22087', '21740', '34294', '22555', '21846', '22365', '22186', '22430', '22126', '21778', '22541', '21666', '28167', '22601', '22382', '20884', '20815', '21522', '36441']"
7393,"['20921', '20981', '21259', '26121', '21869', '22585', '21704', '21859', '21912', '21801', '22378', '22318', '22401', '22596', '22135', '22172', '21656', '21976', '21966', '22326', '35837', '22383', '22600', '22461', '21667', '22540']"
7394,"['26886', '21666', '28167', '22601', '22382', '35838', '22327', '21963', '21975', '21657', '22173', '22136', '22597', '22402', '22319', '22379', '21802', '21911', '21857', '21706', '21868', '35138', '21258', '38026', '20983', '20697', '20922']"
7397,"['20925', '21094', '35721', '20627', '35390', '20604', '35388', '25386', '34710', '30010', '33928', '31839', '35671', '34377', '31052', '32495', '31069', '32623', '27766', '27768', '29753', '29092', '24525', '32299', '32601', '27786', '25007', '28764', '21609', '30241', '32642', '33128', '31561', '28983', '32362', '33773', '32659', '33469', '34649', '25875', '32669', '33010', '33662', '32996', '32195', '32990', '34821', '33671', '34584', '28675', '35813', '26567', '27411']"
7398,"['22353', '34650', '35814', '33769', '26421', '28482', '33768', '26035', '30331', '26047', '28464', '26070', '25385', '32917', '26564', '31044', '25362', '33772', '24682', '33926', '39629', '34914', '33127', '25324', '32150', '34765', '33815', '32496', '34298', '25232', '24563', '32281', '33979', '31903', '34290', '34289', '25277', '33482', '25005', '33473', '34376', '29579', '31838', '28988', '32035', '26712', '27956', '20605', '21142', '20628', '21063', '21095', '20925']"
7402,"['21113', '21228', '20915', '22651', '21264', '20839', '20617', '20904', '21528', '20816', '20885', '20999', '21252', '20920', '21527', '20659', '20758', '20962', '21464', '21576', '21539', '21541', '21453', '20790', '33154', '24002', '24003', '33342', '34345', '34086', '29290', '33650', '30988', '28518', '21887', '21204', '20937', '22614', '35404', '21642', '22374', '35406', '21643', '22169', '22244', '21748', '22406', '22264', '22161', '22322', '22664', '20924', '22168', '21111', '20883', '20781', '21095', '20926']"
7404,"['36441', '35920', '22030', '29406', '29409']"
7405,"['35585', '29406', '22030', '35921', '36441']"
7406,"['35866', '21210', '27085', '34264', '28442', '28964', '34226', '35519', '28443']"
7407,"['28443', '29476', '34225', '33916', '33651', '27712', '21236', '21209', '35866']"
7408,"['36413', '35746']"
7409,"['35746', '36413']"
7412,"['22664', '20924', '22168', '21111', '22166', '20883', '20781', '21095', '20926', '21040', '20765', '21146', '20879', '20649', '21140', '20691', '21053', '21580', '20661', '20739', '20626', '21056', '21044', '35393', '35396', '31256', '31416', '20728', '21196', '20927', '21166']"
7413,"['21167', '20928', '20727', '21232', '36229', '23761', '21043', '21057', '21042', '20664', '23370', '21052', '20690', '35389', '20648', '20878', '35391', '20764', '21039', '20925', '21094', '20782', '20882', '22165', '21110', '22167', '20923', '22665']"
7421,"['20925', '21094', '35721']"
7422,"['27633', '35549', '27630', '38911', '26613', '34736', '35748', '23137', '33837', '28815', '32950', '33136', '27832', '29713', '31918', '34120', '29548', '34325', '29150', '26436', '32387', '25068']"
7425,"['21167', '20928', '23999', '21100', '21232', '20942', '21123', '21272', '23479', '35403', '21043', '21057', '21042', '20739', '20613', '20852', '20714', '20779', '20712', '35430', '35384', '22249', '21629', '21581', '21624', '22170']"
7427,"['35404', '21642', '22374', '35406', '21643', '22171', '22610', '22362', '21630', '22248', '35385', '35431', '20713', '20780', '20715', '20853', '35427', '20738', '20626', '21056', '21044', '35393', '20943', '31416', '20728', '21196', '20927', '21166']"
7429,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '29481', '22844', '22356', '32598', '31633', '34299', '23081', '32384', '34069', '34065', '32875', '33050', '25340', '33960', '29184']"
7430,"['36083', '29059', '32649', '26164', '32876', '34067', '29256', '24736', '23082', '34300', '34849', '25225', '28297', '22357', '22845', '35608', '35376', '35685', '35273', '35129', '28995', '37944', '25816', '20694', '21253', '20699', '21018', '21075', '21129', '21174', '35303', '20703', '20922']"
7433,"['36415', '36410']"
7434,"['36410', '36415']"
7437,"['21042', '20739', '20613', '39679', '35395', '21011', '21266', '21977', '22405', '21597', '21588', '22296', '22139', '21798', '22268', '35384', '22249', '21581', '21624', '21555', '25166', '33064', '33058', '29207', '29540', '29541', '34680', '22689', '22684', '22685', '22687']"
7438,"['26688', '34674', '32963', '32219', '20605', '21142', '20628', '21063', '36407', '21095', '20926']"
7439,"['20925', '35721', '20627', '35390', '20604', '24396', '32964', '34674', '26688']"
7443,"['27633', '35549', '34228', '34340', '35550', '35448', '32186']"
7446,"['22686', '22695', '22688', '26636', '26638', '35462', '29540', '29207', '33059', '26192', '25166', '22171', '22610', '22362', '21630', '22248', '21577', '21569', '21478', '21552', '21573', '27756', '28163', '21587', '21519', '21623', '21010', '21267', '35427', '20738', '20626']"
7447,"['36441', '35920', '25856', '25861', '22027', '22025', '24048', '21955', '22127', '21796', '22302', '22195', '21984']"
7461,"['35759', '36424']"
7469,"['36298', '36425']"
7471,"['27633', '35549', '27630', '34338', '26613', '34736', '35748', '23137', '33924', '29553', '31909', '26269']"
7472,"['22204', '20864', '21228', '20657', '20635', '21061', '20862', '20671', '20742', '20806', '20969', '20846', '20970', '21126', '36208']"
7475,"['20921', '35387', '21200', '35429', '20587', '21101', '20975', '20996', '21269', '21623', '21010', '21267', '20852', '20714', '20779', '20712', '35430', '35384', '22249', '21629', '21581', '21624', '21555', '21454', '24817', '33058', '29207', '35463', '30384', '33965']"
7478,"['29067', '30384', '29540', '34042', '33059', '35406', '21643', '22171', '22610', '22362', '21630', '22248', '35385', '35431', '20713', '20780', '20715', '20852', '39679', '35395', '21011', '21266', '20997', '20976', '21103', '20586', '20788', '21199', '21071', '20922']"
7480,"['25064', '34142', '28810', '23140', '35749', '26767', '34670', '34337', '32941', '35778', '23220', '29256', '24736', '23082', '34300', '34849', '25225', '28297', '22357', '22845', '35608', '35376', '35685', '35273', '35129', '28995', '37944', '25816', '20694', '21253', '20699', '21018', '21075', '21129', '21174', '35303', '20703', '20922']"
